user_id,session_id,event_name,event_timestamp,device,app_version
371,b303078b-c17c-4446-9e88-69614531894a,page_view,2024-11-26 01:05:03,tablet,1.0.9
197,23ffecad-152d-417b-b25c-d4a7bbd16dc5,page_view,2025-04-23 07:50:53,tablet,1.1.5
65,d19f90ee-2c37-4f4e-b088-cab55d65bbbf,page_view,2025-08-16 17:45:02,tablet,2.6.0
443,9a5785f8-9013-425f-a27c-530f281a14cd,add_to_cart,2025-09-18 15:51:51,phone,3.2.4
482,9ef99601-4339-4b2f-9390-071c775740a7,session_end,2024-10-19 05:32:17,tablet,2.6.1
18,c0b97b52-1280-4710-aa94-afbb30840232,page_view,2024-09-06 01:24:47,desktop,1.3.0
167,3c036700-23a1-4e88-bab2-dd5731dc3d7c,purchase,2024-12-18 10:19:15,phone,1.3.9
347,4a69838b-ef47-40e5-bcae-06f5358b44db,page_view,2025-05-10 06:02:55,desktop,2.9.8
230,6eaa4007-2ae5-480f-9e58-b07699bbea15,page_view,2024-11-14 22:38:51,phone,2.4.1
269,e7b3baea-c908-429b-a1d8-17dbf867a119,session_end,2024-11-07 07:20:42,tablet,1.2.6
762,5c826371-c8a1-4bd8-8250-c4e150fe89ec,page_view,2024-11-08 02:54:05,tablet,2.3.7
109,99cccb1a-7b14-44c4-bf50-1450a065a303,page_view,2025-04-19 00:54:12,tablet,2.1.9
403,fb48f201-ca43-47fc-85a2-ec7bb97d15a4,page_view,2025-08-15 10:17:29,tablet,2.8.8
34,24dac491-6bb9-44e7-b39d-4bc4a1b43bee,page_view,2024-09-30 22:25:41,phone,2.9.1
214,06ab8116-385c-4a0a-bfec-aacda5b8ade1,page_view,2024-12-17 17:33:24,tablet,1.3.2
724,8bd08f92-c5d4-4e87-a663-e970e714cb89,page_view,2025-06-02 10:36:16,tablet,2.6.9
697,0e136a40-3ee3-4ef0-b80b-9f732dbaf716,page_view,2024-09-01 13:15:56,phone,2.9.3
89,99315710-2586-42f9-a0bc-c98a837d4fc4,purchase,2024-08-28 06:15:53,tablet,2.1.9
466,9cebd3f7-269b-43c9-bbd8-57a31773d9b5,page_view,2025-02-09 02:46:57,phone,3.1.5
301,d6f94245-52a9-412a-a18e-0d91a8bf60d7,page_view,2025-04-22 15:45:01,tablet,3.7.6
655,98c5f99d-6502-4bf1-b91e-46a2c5710411,page_view,2024-12-04 13:12:56,desktop,1.3.5
440,b3c6cf6b-340c-4005-9789-732263569b6c,session_start,2025-03-09 17:32:43,phone,3.3.0
638,6177ae25-afde-4188-96d2-76ae77ba51a0,page_view,2025-07-03 18:43:09,desktop,3.5.0
494,c07a3749-743d-4d3c-869f-52d692b8d5aa,page_view,2025-07-06 03:18:43,phone,2.9.9
622,13c0bbf9-f33b-40e3-aedb-403566842089,page_view,2025-01-16 19:13:40,desktop,3.1.9
298,aed62b3b-ca1a-4fb3-b7dc-fb773ff8fa3c,page_view,2025-07-24 09:18:58,desktop,1.3.1
613,089bf4db-70a3-4955-81a1-1037274ff649,session_start,2024-08-07 19:39:34,tablet,1.5.5
116,6f0e98e0-8877-4319-b9c0-02ff925a708f,add_to_cart,2025-08-20 01:01:43,tablet,3.6.3
464,355fc66e-d3f5-4598-a514-2628e575cccf,page_view,2025-01-11 16:31:26,desktop,1.7.0
134,426a3f99-fbda-4e70-a976-b4c85d87fd1d,add_to_cart,2025-08-28 00:10:54,phone,3.6.6
445,3d6f6f71-9b78-47c7-8f68-85e5ab23286c,page_view,2025-08-25 14:55:20,phone,2.8.4
218,2c29f0f9-d71b-4d86-908a-44808f518b35,session_start,2024-09-24 01:23:28,desktop,1.0.6
364,e40e4d77-7c2a-4846-a26b-163483b39019,page_view,2024-10-05 10:09:09,phone,2.7.3
629,9fb49ae4-81e7-455d-9466-66994ca248a6,add_to_cart,2025-06-09 16:30:27,phone,2.3.1
19,2dfd8fa9-a175-4657-83e7-bee655ecadfe,page_view,2025-04-22 00:26:28,tablet,1.0.3
697,c1f2e81b-ce3c-4269-9de3-b8cc627d3ebc,session_end,2024-09-12 17:53:18,desktop,2.5.9
425,795fed45-581d-49cb-9f57-7ca021a994f7,page_view,2024-09-02 05:27:27,phone,3.9.5
562,376f25cf-c9f0-40cb-a5c1-e4f308bbfcd4,page_view,2025-05-25 12:27:36,phone,1.5.8
307,a35ff132-d355-4a02-b954-4e40433d2e01,page_view,2025-01-06 07:17:44,desktop,1.1.4
581,ffc0961f-8272-400f-88ab-85106051131e,add_to_cart,2025-03-03 19:02:25,desktop,3.1.2
354,fab4a301-a243-4e16-9f37-2b88593e0dc8,session_start,2025-07-03 12:11:58,desktop,3.0.9
525,76ff45b6-5488-430e-b6a2-c3af7c45a2a7,page_view,2024-10-23 11:41:24,phone,2.0.9
738,b934bb12-d5fc-4013-86e7-941e5def1e50,page_view,2024-10-29 15:51:30,tablet,3.1.4
3,701cc9a1-738e-4ad5-9586-3f72fddf20a3,add_to_cart,2025-05-06 06:41:45,phone,2.0.1
721,030e7c8e-defc-4afe-8b8f-51b679b35810,page_view,2025-02-05 01:44:45,tablet,3.4.2
616,059f0f32-f5b4-4864-afd6-bbedc24e32d9,session_end,2025-06-08 21:14:08,tablet,2.1.2
176,f456a2f2-000f-4588-894a-8721f67722d4,page_view,2025-06-16 22:57:35,desktop,2.4.3
717,fea016c0-28c7-48b9-a865-b2d64fc4990d,page_view,2024-12-17 11:51:30,desktop,3.6.0
297,20f66f8a-7508-490c-a57f-e3e4dfe16b1d,page_view,2024-11-07 06:00:16,phone,1.7.4
725,e6549e33-e3c7-41ea-bae7-c8686eb88201,page_view,2025-03-03 17:20:24,phone,1.9.6
541,63dda9c2-a3b1-49f2-a68b-1aa5cffd3235,add_to_cart,2025-04-20 01:58:28,desktop,2.6.8
182,3817ca5f-7379-4cf1-aed4-c7360d8f06e4,page_view,2024-08-15 21:11:00,phone,3.8.1
170,b6a12222-6335-4c27-af9b-d3b7791e0711,page_view,2024-11-27 09:11:06,tablet,2.1.4
164,73b027aa-1d84-47ee-81bd-73396056da68,page_view,2024-08-31 09:20:37,tablet,1.2.0
623,a5e26027-b4ee-499d-9df9-b860a1dc8db5,page_view,2025-07-30 13:01:30,desktop,3.6.3
367,fd7a91c8-e72a-4cb0-a4d0-951e4d5e2c34,add_to_cart,2024-10-18 20:23:27,phone,2.9.1
77,38f29d25-8127-4797-8d97-87147b33b985,page_view,2025-07-31 10:10:00,desktop,1.1.7
57,3b64dad1-3f75-45a2-95f4-e4ca24b8f104,page_view,2024-11-14 01:42:44,tablet,1.3.7
613,6fe606b8-62c7-4104-85bb-d12987d8351b,session_start,2025-08-04 03:12:30,tablet,1.4.3
479,04f3a67a-4e6e-4662-9825-957256af68a2,session_end,2025-08-07 17:42:31,phone,2.2.5
204,0b9a395e-0b24-4d2b-92e3-fe4bde7135b6,session_start,2025-07-29 20:58:52,desktop,1.1.5
236,e4295a6a-9959-496a-9589-c5cc5799645b,page_view,2025-02-03 12:16:46,desktop,1.2.5
392,f4d58cb1-6bf7-4f3a-a101-e95041262036,page_view,2025-06-19 21:27:53,tablet,1.3.3
72,c6070e8b-f7e0-49f2-b783-a8aa2dbc3aa3,page_view,2024-10-17 23:32:58,phone,2.8.3
625,bf60e74f-027f-4c88-b7ad-4e074e3e7dbf,session_end,2025-03-14 18:39:52,phone,2.2.2
423,3f9cb199-4038-4616-ba7e-8623c2f9bfaf,page_view,2025-07-02 19:43:51,tablet,2.3.0
608,9ac39681-8d35-4cd4-ad62-3f9b656f6cef,session_end,2024-08-23 19:11:45,phone,3.4.9
121,b58e49e0-a26b-4390-b462-bb7800fb14ea,session_start,2025-02-08 16:01:01,tablet,3.5.3
727,24e3b07e-a820-4d38-921f-84468ea5d2ef,page_view,2025-05-22 12:06:48,desktop,1.6.4
429,32651137-6aa8-4ccb-bfc9-2c4a34519072,page_view,2024-12-31 01:03:23,phone,2.5.2
189,3407448b-8810-4e08-94c6-83955358be68,add_to_cart,2025-09-05 01:00:05,desktop,1.2.5
704,a24dee97-28e0-4b39-a09c-f7751bc67e17,add_to_cart,2025-01-16 00:48:05,phone,3.5.2
734,cc4b9a07-cf67-4c6c-9cb5-6172685915e1,add_to_cart,2025-07-14 01:57:58,phone,1.4.9
417,f0ce602c-b58b-4c5f-9cd8-5877e6c31675,session_end,2025-05-03 23:00:50,tablet,2.8.3
657,902ed47d-c42f-4366-9290-028f393dbf07,page_view,2025-01-19 19:35:02,desktop,3.9.7
1,dd90c9cc-7e8d-43e9-bba9-ebc2acbb3125,page_view,2025-05-29 00:40:58,tablet,2.1.2
201,b5aea721-1f6a-4890-bf34-5ac0356e94a0,page_view,2024-09-29 06:16:35,desktop,1.4.4
472,93ecfd14-1ffb-4249-8221-4d36747d325b,page_view,2025-08-26 17:16:50,tablet,2.0.1
410,a360e8fa-cef3-4bba-8927-7957d520d04a,page_view,2024-12-31 21:05:55,phone,1.3.4
585,0e7b433a-c5fe-412f-9e2e-49898b4fe0db,page_view,2024-10-29 08:15:27,desktop,3.5.2
390,5e55af7d-cde1-49f1-be17-9121d13fddfe,page_view,2025-06-05 06:07:09,tablet,2.2.7
157,deaab9b7-4cf3-4c34-af0a-ef31782b7de5,page_view,2024-09-27 14:04:20,tablet,2.5.4
208,78a55936-d342-4c4a-8dbd-135b65327b7c,page_view,2025-05-28 23:53:29,phone,3.7.9
444,ef253107-ec8b-4f11-b03b-b0981a56f325,page_view,2025-08-07 20:49:52,tablet,2.2.6
611,90deda79-506c-49cf-aea2-eecbb3dc8bf9,page_view,2025-09-04 02:20:19,desktop,1.1.3
212,91392ec6-08bd-4e19-b982-46eb2ccff439,page_view,2025-01-19 08:15:07,phone,3.8.2
97,b3049b65-d834-4970-8764-65a3c70fa19e,session_start,2025-07-18 05:44:29,phone,2.7.1
618,0e72ee19-a914-4ea4-9446-704ca32fa494,session_start,2025-05-26 21:19:48,phone,2.9.1
554,963c63c7-e0cc-4062-ac15-8802ad233168,page_view,2025-05-01 06:40:12,phone,2.5.6
127,9dfbf26a-73eb-40c3-895a-c7d0bf308676,add_to_cart,2025-06-19 23:13:46,desktop,3.4.9
335,ffda98fe-0826-47d2-8a27-cfac7cbda49b,page_view,2024-11-25 16:33:56,tablet,3.2.2
514,11d919df-e72e-492e-8e56-181b33ad1f2f,page_view,2025-07-23 01:33:31,phone,2.1.4
798,fca4f261-2643-4fc1-924e-2df6c50a0824,add_to_cart,2024-10-05 17:36:06,phone,2.6.1
689,dfacdde6-ba13-4640-bb35-46f99c6aa272,page_view,2025-05-14 07:23:14,phone,1.2.5
463,05f37fe6-b24d-4b9b-b456-04a417c445b2,page_view,2025-09-14 23:25:28,phone,3.5.0
434,31d32424-1da8-4fcf-a49c-d193fc8d7305,page_view,2024-08-12 14:21:50,phone,1.4.7
755,03a7681c-4153-43cc-b63e-0d317fe751da,session_start,2024-09-25 07:06:29,desktop,1.7.3
26,f6ea9ffe-e48e-4708-8bb9-e27feb23f13c,session_end,2024-11-16 22:39:50,phone,3.5.9
339,74552c88-49cf-4d79-ae53-443fa3d32414,page_view,2024-10-15 15:01:23,desktop,3.2.0
476,86990401-39fd-45ff-acec-dc23113347fe,page_view,2024-11-27 09:52:38,desktop,1.3.5
754,8a082454-969a-41d7-9e90-7378f7887b54,page_view,2024-11-25 14:00:34,phone,3.9.5
70,17278c77-6c6c-4ab2-a203-561fcb481fea,page_view,2024-10-21 23:51:13,desktop,3.9.9
510,0fffc463-6749-4609-908c-61e74f650713,session_end,2025-07-31 17:53:20,desktop,3.7.9
162,cec885ea-39d9-46bc-8a82-9d5a795f4ec5,page_view,2025-07-07 23:38:05,tablet,2.7.8
161,8525fabf-4971-4c45-913b-7b56ae880c26,page_view,2025-02-07 23:14:12,phone,3.4.2
134,4c6a9daa-0ee0-424d-a173-3f7f22e17a07,add_to_cart,2025-05-25 15:11:56,tablet,2.1.4
262,1fb00514-0406-4b8d-926b-2cb17e836616,add_to_cart,2025-02-19 02:49:14,tablet,2.7.4
203,3ad68cc8-55a6-488c-a4b5-7f0a138af21d,purchase,2024-08-19 08:38:56,desktop,1.6.8
67,a6d6c2b2-5e24-4bf0-a630-e8d569fc169e,page_view,2025-03-29 08:05:36,phone,3.4.9
630,79eabeda-c5b9-4df2-a8a4-30c66f41570f,page_view,2024-11-04 19:37:12,phone,2.2.0
178,8a453160-844a-497a-83a9-7d61e3711cbd,session_start,2025-09-04 04:24:15,desktop,1.0.8
279,66d9cf02-964a-442e-89c6-7c61afd6c358,session_end,2025-02-01 13:29:14,desktop,3.1.4
87,0451487e-7d18-4401-8dba-b09342af7e90,add_to_cart,2024-10-30 05:56:47,desktop,3.7.9
421,efad19ad-3c4b-43ec-8ace-c49df4b4a13d,purchase,2025-02-10 13:07:09,desktop,3.5.0
466,632bc12a-fa4a-485f-aa7d-11de0dc5241a,page_view,2025-03-06 03:27:37,tablet,1.4.4
245,4bb1002f-1875-4d7d-ac27-8003b16e644d,page_view,2024-12-11 16:06:06,phone,1.9.8
666,b3eb1c51-321b-4088-badc-a4be5a16a01e,page_view,2024-08-05 15:20:52,phone,2.4.1
420,8b3a04ec-e4a8-4f14-8956-9bc5ccd8572e,page_view,2024-10-07 03:54:33,phone,1.6.2
280,b2872a7e-b0d2-4c66-b10d-ee3bba54e91e,page_view,2024-09-15 05:14:41,phone,2.1.6
239,91b735a5-3b2b-44b9-a1c3-dbc38a80e792,page_view,2024-11-12 01:59:03,desktop,1.7.0
754,fe3f1f66-8d8e-4718-a1fc-84885eded85e,page_view,2025-04-06 15:45:05,phone,2.1.0
249,06a5fc66-6ecf-4519-82cb-9ce7915d6da6,page_view,2025-08-05 14:08:23,desktop,1.6.5
616,968fde03-000a-4ae3-8053-aa34ffae2303,page_view,2025-02-24 23:15:13,tablet,1.5.8
216,bdf52f22-8405-402b-87f1-7bbfbea76d37,page_view,2025-09-13 20:33:35,tablet,1.5.7
530,9da5eae0-e6ab-4012-9b8b-a48aa827a7d7,session_end,2024-09-26 21:52:30,desktop,2.4.4
732,03fd5c1c-648d-4542-8cac-9f040bfb5eb4,page_view,2025-07-03 21:15:46,phone,2.7.1
195,5e2c0a7f-ce44-4468-8c53-185c8e8cbb04,page_view,2024-12-11 12:22:04,phone,1.1.0
183,e141bde4-a7c7-4d80-94dd-20e343cd7c50,session_end,2024-10-18 10:47:27,phone,3.5.1
101,fa9a7174-47a4-4739-8f36-27805361d3dd,page_view,2025-05-13 13:16:46,desktop,1.1.4
394,b81f4399-9bf2-4b4d-a430-bf703ee729fa,page_view,2024-09-05 10:49:42,phone,2.3.5
650,056ea23c-7e84-4757-bbd3-d57b67d959f1,page_view,2025-06-05 12:32:53,phone,3.0.1
278,c2a44547-2a94-490e-87dc-5dd917cd45e3,page_view,2024-09-07 08:36:30,desktop,3.3.5
440,6a29fa9b-bfdd-4931-8d33-acc98335c464,add_to_cart,2025-01-24 22:36:32,tablet,2.6.6
51,2d7e2bab-a485-4fe8-8d2b-6c85f8a469fe,page_view,2024-11-19 23:05:49,tablet,3.9.2
475,a2f0839e-6d34-4f62-b51d-11ee83670ed7,purchase,2025-09-15 15:14:39,phone,3.4.7
525,9253552b-507d-4d14-b439-528e60b1ce29,session_end,2025-07-24 04:44:07,phone,1.9.3
545,e20f45ee-be07-43ad-a3cb-d69c9f33918e,page_view,2025-01-26 07:04:47,phone,2.0.5
91,409e73ef-bc8c-42d7-bf28-d7c2632591de,page_view,2024-08-10 19:19:17,phone,3.4.7
239,37a602c6-ad4a-4661-a8ce-c6dbe50e1300,session_end,2024-08-02 07:12:56,phone,1.2.8
169,0332075e-7915-4825-8ad4-b03a88add411,page_view,2024-10-13 07:05:59,phone,1.4.8
177,521fd4a4-c600-496b-a052-cc4a8a46c6a9,page_view,2025-03-30 14:18:38,desktop,3.4.3
22,200011e7-23dc-4f14-af3a-cc6c2ced0d3e,add_to_cart,2025-03-01 20:17:06,tablet,2.9.7
546,6d447ccf-e877-45af-83ef-0007fb475b5c,page_view,2025-03-19 10:22:01,tablet,3.6.3
308,6ea2a07c-fa7c-4668-80ee-8c075627c86b,add_to_cart,2024-08-13 04:40:06,desktop,3.7.6
539,78f2ac23-66f1-4253-b1a0-f8f4d8c0f919,page_view,2025-01-23 14:24:12,tablet,1.0.4
107,0e98a83b-7013-4644-968f-7650bf107b99,session_start,2025-05-10 18:01:14,desktop,1.0.3
27,f36f0597-b232-4872-983a-a366ae04e3e5,add_to_cart,2025-07-11 07:35:48,tablet,1.7.0
397,00fb517d-2009-41e7-929c-0eff99891af8,page_view,2024-10-22 12:59:32,phone,2.8.4
424,77a927ca-c90b-4199-8d67-d4ac7dc1f8a8,add_to_cart,2025-03-30 09:52:19,phone,3.2.0
614,a6dd4afc-f052-4c1b-93d6-ac19ce051034,page_view,2025-09-10 14:38:36,phone,2.8.1
525,fe813fe8-804c-4a81-ad16-c151028aeca2,page_view,2024-10-22 00:26:04,phone,2.9.2
232,64b56eb5-b14c-4650-8515-8781beefbe0c,page_view,2025-03-07 02:13:08,tablet,1.5.5
451,cba118b7-6240-4626-9a74-2dd96d4c23c0,purchase,2024-11-19 10:30:36,tablet,2.7.2
85,b6ab65b3-5640-41fe-8951-542a46d7e3dd,add_to_cart,2025-01-20 18:33:52,tablet,1.6.2
27,6220d0e9-aa32-4941-a4b7-f81c14ef99ff,page_view,2024-09-27 18:33:23,phone,2.9.4
113,c74746b8-b1b4-43e9-a9a4-c110e7619707,add_to_cart,2025-08-06 13:11:29,desktop,1.1.9
30,8782f446-de88-4d59-b88d-620e96bc666f,page_view,2024-09-18 13:45:08,phone,2.6.8
385,5ff3aa0a-75e2-4b78-a50e-249892f00413,add_to_cart,2025-02-05 13:48:55,desktop,1.8.5
569,5eef3c96-c3cb-4f24-995a-626e52a45f54,add_to_cart,2025-01-15 08:29:48,phone,2.0.4
493,e6e9f03f-bf28-4226-aec2-f768399d6a86,add_to_cart,2024-08-31 14:22:04,tablet,3.7.1
163,f07cfa7e-f31d-42af-b4c9-569c18146b12,page_view,2025-06-20 12:35:43,tablet,2.4.1
697,84bea627-e51f-4af4-9a70-4a25a230664c,page_view,2025-06-29 17:42:55,tablet,2.7.1
344,256d7bf9-f93d-4324-a3d3-19d6fee4dde5,add_to_cart,2025-07-23 00:55:44,desktop,1.1.2
40,f306b86e-1af2-4aac-bc1f-a22f5b9a860e,session_start,2025-08-19 19:36:15,phone,3.0.5
642,955eaa7f-cc3f-4dcd-b506-d935399606e2,add_to_cart,2025-09-13 22:03:01,desktop,2.9.6
503,9c8d5aed-0bc7-475f-95d6-65a742ddc033,add_to_cart,2024-12-23 06:53:39,tablet,1.5.5
141,50b19204-9a74-406a-a67a-61e00e5b36cf,page_view,2025-04-26 02:54:12,desktop,2.0.3
193,1b2c7d4b-57ea-410e-b14a-521c0064137c,purchase,2025-04-27 16:35:52,phone,3.8.4
549,05a96643-b9a1-4491-b48a-9b5a51416a76,add_to_cart,2024-09-06 15:19:22,tablet,1.8.6
689,a4e0f574-d524-4a18-ae15-2bef3a8a6eef,add_to_cart,2025-09-06 04:50:13,desktop,1.4.3
287,4f490d4f-4d1f-46e0-8385-79c07241de03,page_view,2024-11-21 16:09:19,phone,3.7.8
383,987eb2d1-4dbb-4126-816e-116978d1c5ac,page_view,2025-01-16 11:13:00,desktop,3.0.1
730,c6b3c4d8-2b5f-4609-a1b7-f64bdd797c30,page_view,2025-02-03 18:09:43,phone,3.9.3
10,3366bc39-5d23-456f-937c-f40616726b30,page_view,2024-08-11 15:12:32,desktop,1.7.6
353,81147d0f-d7fb-4207-964f-6f6926409783,add_to_cart,2025-03-29 05:20:33,phone,3.0.1
312,14d35ff4-6b27-4ac6-b16c-a7600a70b846,purchase,2024-09-02 22:02:23,tablet,2.0.2
361,1c212722-6afb-4d22-94c4-f6f26c1f04eb,page_view,2025-07-16 14:33:00,desktop,3.9.0
626,fb4a580d-5fb9-44c3-be70-ceda654b3276,page_view,2025-04-10 08:40:40,desktop,3.7.9
578,c24b933d-31c3-4992-bcf7-6f5767250bf0,page_view,2024-08-06 09:18:57,desktop,2.9.1
797,1070feea-9fbd-4682-8793-47c8c5de9518,page_view,2024-10-26 13:00:46,desktop,3.6.4
544,34e89269-db7d-45eb-ac98-f05055a1b55d,page_view,2024-12-24 18:43:03,tablet,3.6.1
423,9816686d-51c2-431b-998d-473c7deabe24,page_view,2024-12-29 13:38:46,tablet,3.7.1
467,9a05ea3c-d320-4c6e-a984-d55882f870d3,page_view,2025-07-22 12:02:00,phone,2.9.4
690,3ca6ea55-3f3c-462a-901f-caaf158b07da,page_view,2024-12-18 17:57:15,phone,1.5.4
725,fa28dff1-5cc3-4e35-a7e8-7b87178d9e5b,session_end,2025-07-25 22:53:34,phone,3.1.4
99,67d9d8aa-66ef-4b75-81a6-b4aabf1e90c0,page_view,2024-11-16 09:19:39,desktop,2.7.0
371,0fd40fe2-0012-4184-ab37-6d632bad6a5a,add_to_cart,2024-08-30 15:35:08,tablet,2.5.0
330,72414706-d0e7-4447-8909-2e85575cfc5a,page_view,2025-06-30 22:58:25,tablet,3.1.8
761,5fc29892-02af-4a45-b9b7-2538a36f3ee2,page_view,2025-09-18 21:13:55,tablet,2.8.9
733,07d1bb66-f66b-45cb-8d7d-a6f515fc5978,purchase,2025-05-13 19:58:29,desktop,1.9.1
591,30097e57-86a3-4858-9763-3429f8e75c3e,page_view,2025-01-04 01:04:31,desktop,2.4.1
306,4e1e892c-8903-4b6d-b961-8e37c0b8f3ac,session_start,2024-12-09 16:12:55,desktop,2.9.8
318,d0a9a587-df78-45e8-8daa-321db4bd29b1,page_view,2025-01-12 12:07:57,phone,1.8.1
319,5cf6f3cf-c048-4bb8-a355-24123e128fef,page_view,2024-08-13 22:23:26,desktop,2.7.8
448,97430acc-421e-43d6-a2b6-c664f2d99a58,add_to_cart,2024-12-31 06:04:02,tablet,1.3.6
680,aeb947d5-7bec-4c3a-890b-791854693945,page_view,2024-12-05 06:18:19,desktop,1.0.8
677,4640096b-826c-43c4-9b99-0a042747c4db,page_view,2024-08-09 22:33:15,tablet,2.4.6
672,e135f04a-eb4b-4415-99d3-85e92a00cf05,page_view,2025-08-24 08:52:36,desktop,1.1.0
609,9998338c-567a-4eb4-bb0b-73c89b824bb5,page_view,2025-04-08 00:15:56,phone,2.8.6
105,2d28f11b-ebd6-4fe4-b2cd-11ec9464a757,page_view,2025-08-14 09:37:42,phone,3.3.0
484,508bb65d-f47a-43cc-aeb5-8788ecd31495,page_view,2024-08-03 07:36:12,desktop,3.9.9
657,1f6bf9d0-c436-465c-94a6-48cba9add686,add_to_cart,2025-08-25 02:33:38,tablet,2.7.6
70,5f94304c-28bb-4796-b7aa-356ae94c1c7b,session_start,2025-07-28 11:09:16,phone,2.1.1
771,f3757956-4e01-4307-a1c3-7177ab0b81ee,page_view,2024-08-31 18:49:24,tablet,2.2.5
495,2106d93c-e9b6-4554-a8f0-fc57414fae05,page_view,2025-06-06 00:11:28,desktop,3.9.0
146,bd2552d3-c0fa-44b3-9950-58e8fb3ea0c5,session_start,2025-09-14 01:53:54,tablet,3.5.5
24,218ee59d-e9b7-4796-97d2-283eb2541615,add_to_cart,2024-08-19 14:50:39,tablet,2.4.1
353,04d9fb95-168c-4a35-b563-a87ced442d4d,purchase,2025-06-28 05:21:31,tablet,3.3.0
384,18ea1099-23ec-4bfd-8f33-df519f9c900b,purchase,2025-07-15 14:42:52,tablet,2.6.2
192,325c9008-4cdd-486a-b59b-4c1a50db1362,page_view,2024-08-17 21:18:25,tablet,2.8.9
184,b662a68a-27ea-4f56-8040-7113134870b2,page_view,2025-01-12 18:04:08,desktop,2.3.7
30,ed193d30-934c-4a51-933b-390aad888b2a,add_to_cart,2024-10-31 06:53:26,phone,2.6.0
682,fe4a79a7-e2f4-4464-8ecd-13fd2b7aea46,page_view,2025-07-21 11:49:07,phone,1.2.4
532,f7c76556-6f25-45f9-a3ea-b95d14360e2d,add_to_cart,2024-12-29 03:20:12,desktop,1.7.7
375,ad4eb0b2-d599-48a0-ae30-8fab7143728e,page_view,2025-06-23 13:38:28,phone,2.6.6
559,b0528036-f62d-4d7c-8ca4-cf9819760079,page_view,2025-04-10 13:54:50,desktop,2.1.4
518,caeb7784-7d86-46ed-9632-2d3176ee72f6,page_view,2025-03-08 17:58:56,phone,3.9.8
564,2b43480c-3996-4af0-9ffc-94be0b25b19b,purchase,2024-08-28 09:20:47,tablet,2.7.4
448,7a483174-9967-4615-8548-ef1ab3c102c2,page_view,2025-04-25 14:13:54,phone,3.7.8
381,1a97f3cb-4ebf-4a6f-ad01-09738d664c85,add_to_cart,2025-06-03 09:35:27,tablet,1.9.2
284,3800bca9-de96-4734-8301-cf0d2c1dc3db,page_view,2024-11-15 20:02:17,desktop,2.6.8
698,72df3a15-12cc-44e1-804c-a92f9c706769,add_to_cart,2024-11-07 23:38:56,phone,3.8.5
94,10c1516f-16c2-4538-a0f8-485e90fe5246,page_view,2025-06-06 12:48:17,desktop,3.8.7
213,ed2dcf1f-e674-4436-a187-2b51bc955399,page_view,2025-04-11 09:30:27,phone,2.7.8
403,e4d13ad5-de36-4fd9-a29b-fac17b09d4b4,page_view,2025-02-03 19:49:25,phone,1.4.4
574,91b47c64-0b33-423c-a5f2-63084a55ef58,page_view,2025-08-07 14:51:34,tablet,2.7.6
797,a3b99e95-5a13-4a42-a53c-e2ef60e10dc1,page_view,2024-12-31 21:19:25,phone,3.1.0
198,d46c9bf2-f21b-4f54-99ed-f2e7e1859a6d,page_view,2024-09-22 06:49:17,tablet,1.7.7
583,15743549-98e5-41ac-a11d-516bb98d2d02,session_end,2025-06-21 19:22:39,tablet,3.8.8
535,33fda28c-0e35-4c2f-adf1-584e891c2714,page_view,2025-05-24 17:21:00,phone,2.2.0
339,a12e60d9-7860-4ea2-903f-8b7b3f9eb4fb,page_view,2024-08-24 14:53:27,tablet,2.8.4
414,ea5aa457-3882-4914-b1be-2e2e201ab6d5,page_view,2024-12-15 06:29:43,desktop,2.3.4
791,553155a5-573d-4991-86e0-df1a05f4084f,page_view,2025-06-13 02:22:06,phone,3.6.5
791,df40dc4b-b74c-4110-87a9-710a20e33827,page_view,2024-10-27 23:47:56,desktop,1.1.4
74,e74570fa-bf76-4990-b562-5dc927660a63,add_to_cart,2025-01-29 07:40:19,desktop,3.9.8
658,8d5fa86a-e71f-47bc-aca9-383b0edac384,page_view,2025-08-12 03:41:56,phone,3.6.8
438,927139ed-6d36-49d0-8ac4-c6ccb3ce65fb,add_to_cart,2025-04-02 14:39:03,phone,2.6.6
55,6c2eb7da-4d67-45a3-ab03-5e45457faab2,page_view,2024-10-19 14:27:02,phone,2.9.3
629,b29da21d-b235-47ab-acb9-9048552c6320,page_view,2025-06-19 04:06:34,desktop,3.5.5
709,94b1daa1-ae79-432a-a5fe-97d6666e4fac,page_view,2024-12-07 03:03:51,tablet,1.2.4
396,e52a6e17-c9e5-4381-9dbf-444d8b443ffd,page_view,2025-05-18 12:55:48,phone,3.9.5
736,6af8bada-2095-495d-8c26-bf0d30f81135,page_view,2025-08-13 17:37:31,desktop,2.1.6
557,88bb396e-e13e-4801-8eec-663a14fb6fce,page_view,2025-02-02 05:39:50,desktop,1.7.1
85,5fa3b1de-c74a-48ce-a5d5-7c26e84f5007,page_view,2025-01-14 11:04:53,phone,1.0.2
85,dc684216-60db-4595-8b49-bb0db1851ef1,page_view,2025-03-04 22:42:12,desktop,1.8.4
454,1eab9419-a1b0-4d69-98bb-6d5b33bdf5bd,add_to_cart,2025-04-02 16:51:23,tablet,2.7.7
253,ea628763-e627-4184-b489-8c30f3ac0d32,page_view,2025-03-14 08:05:54,desktop,1.8.2
235,57be8896-c84a-4554-ac24-7bd6c6498a15,page_view,2024-09-23 01:03:00,phone,3.1.8
